user,problem_id,start_date,end_date,appropriateness,inappropriate_nodes
SE4,otedB,2014-12-19 03:22:46,2014-12-19 03:23:01,1,"[7, 8, 9]"
SE9,PotWa,2015-01-02 02:12:03,2015-01-02 02:12:14,4,[]
E2,pqMDD,2014-12-26 01:34:45,2014-12-26 01:34:57,1,"[13, 14, 15, 16, 17]"
NE2,9tNo6,2015-01-16 11:50:34,2015-01-16 11:51:28,3,[]
E5,tOfjr,2014-12-31 07:37:58,2014-12-31 07:38:38,1,"[11, 12, 13, 15, 16, 17]"
NE1,86MgL,2014-12-25 04:17:13,2014-12-25 04:17:42,5,[]
SE9,KFbAE,2015-01-02 02:20:40,2015-01-02 02:20:56,4,[]
NE1,gcKcy,2014-12-25 04:26:35,2014-12-25 04:27:34,2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 28]"
E3,Y9t3t,2015-02-28 15:06:41,2015-02-28 15:09:13,2,"[23, 24, 25, 26]"
E1,Hhxt0,2015-02-21 01:06:46,2015-02-21 01:07:39,3,[]
SE4,WPHOw,2014-12-19 03:16:51,2014-12-19 03:17:09,1,"[26, 27]"
E1,pVzBY,2015-02-20 12:42:54,2015-02-20 12:44:17,2,"[11, 12, 13]"
SE1,PotWa,2014-12-18 15:53:20,2014-12-18 15:53:43,5,[]
E3,mcKN3,2015-03-01 02:46:50,2015-03-01 02:47:06,5,[]
E3,m0iNC,2015-03-01 03:01:50,2015-03-01 03:02:09,1,"[23, 25, 26]"
E2,m7MAu,2014-12-26 01:32:35,2014-12-26 01:32:45,5,[]
SE8,Hhxt0,2014-12-24 22:51:19,2014-12-24 22:51:40,4,[]
NE4,pKl8D,2014-12-24 12:57:24,2014-12-24 12:57:33,4,[]
SE7,9p5qj,2015-01-02 02:10:49,2015-01-02 02:11:06,5,[]
SE7,PotWa,2015-01-02 02:13:37,2015-01-02 02:14:17,5,[]
NE4,PgveS,2014-12-24 12:54:33,2014-12-24 12:54:41,4,[]
E3,prSsi,2015-02-28 15:19:25,2015-02-28 15:20:10,2,"[20, 23, 24]"
SE1,8EKE6,2014-12-19 12:31:16,2014-12-19 12:31:36,1,"[15, 16, 17, 18, 19, 20]"
E2,Z2nOq,2014-12-26 01:27:54,2014-12-26 01:28:16,2,"[1, 2, 3, 4, 5, 6, 7, 8, 28]"
E3,2oJdf,2015-03-01 02:51:13,2015-03-01 02:51:54,2,"[9, 10, 15]"
SE9,UPFkK,2015-01-02 02:08:40,2015-01-02 02:08:51,5,[]
NE4,9p5qj,2014-12-24 12:59:35,2014-12-24 12:59:44,4,[]
SE9,nA6kb,2015-01-02 02:23:47,2015-01-02 02:24:02,2,[27]
E3,jCdZF,2015-03-01 02:45:36,2015-03-01 02:46:03,1,"[18, 21, 22]"
SE1,roAbh,2014-12-19 10:31:33,2014-12-19 10:31:59,2,"[22, 23]"
SE5,9nSEk,2014-12-18 06:22:46,2014-12-18 06:23:13,2,"[4, 5, 6, 28]"
SE3,gKPb4,2015-01-13 21:24:49,2015-01-13 21:25:23,2,"[9, 10, 11, 12, 13, 14]"
E3,mHtKQ,2015-03-01 02:53:29,2015-03-01 02:53:56,3,[]
SE6,OXAWb,2015-01-22 03:40:16,2015-01-22 03:40:45,2,[30]
SE3,mHtKQ,2014-12-26 11:02:06,2014-12-26 11:02:52,2,"[3, 4, 5, 6, 7, 8, 9]"
SE9,VejQD,2015-01-02 02:21:31,2015-01-02 02:21:51,4,[]
SE7,aDzn0,2015-01-02 03:02:18,2015-01-02 03:02:41,5,[]
NE2,XvXUW,2015-01-16 11:51:29,2015-01-16 11:52:04,4,[]
NE4,merhN,2014-12-24 13:00:46,2014-12-24 13:00:52,4,[]
SE7,b4ejO,2015-01-02 03:08:20,2015-01-02 03:08:31,4,[]
SE6,UPFkK,2015-01-22 03:42:36,2015-01-22 03:42:49,3,[]
NE2,PgveS,2015-01-16 12:26:10,2015-01-16 12:26:29,2,"[14, 15, 16]"
SE7,cV2Wj,2015-01-02 03:12:30,2015-01-02 03:12:58,4,[]
E3,VEDV0,2015-02-28 15:12:13,2015-02-28 15:12:52,4,[]
SE4,fXA7k,2014-12-19 03:36:31,2014-12-19 03:36:49,1,"[2, 3, 7]"
E1,moWjD,2015-02-21 00:56:06,2015-02-21 00:56:43,2,"[27, 28]"
E3,roAbh,2015-03-01 02:57:05,2015-03-01 02:57:24,1,"[20, 22, 23]"
SE7,ZLfld,2015-01-02 03:00:24,2015-01-02 03:00:42,4,[]
E4,ijJt6,2014-12-26 20:10:22,2014-12-26 20:10:38,1,"[27, 28]"
E1,2oJdf,2015-02-17 08:16:05,2015-02-17 08:17:00,2,"[9, 10]"
SE1,Hhxt0,2014-12-19 13:22:11,2014-12-19 13:22:23,4,[]
E3,nrNsl,2015-02-28 15:16:51,2015-02-28 15:17:25,4,[]
E5,mcKN3,2015-01-05 01:01:28,2015-01-05 01:01:56,3,[13]
SE4,86MgL,2014-12-19 03:33:19,2014-12-19 03:33:35,1,"[22, 23, 24]"
NE4,b4ejO,2014-12-24 13:05:08,2014-12-24 13:05:20,4,[]
SE1,KFbAE,2014-12-19 00:04:27,2014-12-19 00:04:48,2,"[26, 27]"
E3,LeOzW,2015-03-01 02:54:16,2015-03-01 02:54:44,2,"[9, 10, 11, 12, 13, 14]"
SE5,hHWL3,2014-12-18 06:33:23,2014-12-18 06:33:40,4,[]
NE2,gKPb4,2015-01-16 12:26:30,2015-01-16 12:26:43,4,[]
E4,zvXPn,2014-12-26 20:14:35,2014-12-26 20:14:56,3,[]
SE1,PRcaf,2014-12-19 10:38:02,2014-12-19 10:38:23,2,"[23, 24]"
E3,AHATe,2015-02-28 15:15:52,2015-02-28 15:16:50,2,"[28, 29, 30]"
E4,30gEV,2014-12-26 20:25:10,2014-12-26 20:25:31,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 28]"
SE3,I9QTc,2014-12-25 10:58:52,2014-12-25 10:59:46,2,"[1, 2, 3, 4, 5, 6, 7, 27]"
E3,86MgL,2015-03-01 02:48:17,2015-03-01 02:48:38,5,[]
E3,wlbEr,2015-03-01 03:00:23,2015-03-01 03:00:42,5,[]
E5,2oJdf,2015-01-05 01:03:04,2015-01-05 01:03:31,3,[]
E3,zvXPn,2015-03-01 02:57:59,2015-03-01 02:58:15,5,[]
E4,PgveS,2014-12-26 20:04:21,2014-12-26 20:04:57,1,"[26, 27, 28]"
SE9,SiNB1,2015-01-02 02:02:33,2015-01-02 02:02:56,5,[]
E3,X0hrt,2015-02-28 15:13:54,2015-02-28 15:14:43,4,[]
SE4,pVzBY,2014-12-19 03:25:48,2014-12-19 03:26:00,4,[]
SE1,30gEV,2014-12-19 10:36:15,2014-12-19 10:36:33,3,[]
SE6,prSsi,2015-01-22 03:37:52,2015-01-22 03:38:17,3,[]
SE6,88XpX,2015-01-22 03:35:01,2015-01-22 03:35:44,2,[]
E4,1Y2UO,2014-12-26 20:37:12,2014-12-26 20:37:33,1,"[22, 23, 24]"
SE6,moWjD,2015-01-22 07:19:29,2015-01-22 07:19:43,3,[]
E2,s4CVl,2014-12-26 01:25:16,2014-12-26 01:25:34,1,"[7, 8, 9, 10, 11, 12]"
E3,VejQD,2015-03-01 02:47:42,2015-03-01 02:48:16,4,[]
E1,9jcD1,2015-02-20 12:57:39,2015-02-20 12:57:56,5,[]
E3,hHWL3,2015-02-28 15:18:53,2015-02-28 15:19:24,4,[]
E1,xLTq2,2015-02-19 09:01:48,2015-02-19 09:02:59,5,[]
SE7,nA6kb,2015-01-02 03:13:14,2015-01-02 03:13:29,5,[]
SE7,merhN,2015-01-02 03:19:50,2015-01-02 03:20:05,4,[]
SE1,hNGiv,2014-12-19 13:23:45,2014-12-19 13:24:00,1,"[28, 29, 30]"
E1,kmb7q,2015-02-19 08:54:48,2015-02-19 08:55:05,5,[]
NE1,jP8Dj,2014-12-25 04:14:53,2014-12-25 04:15:38,2,"[10, 17, 22, 25]"
SE6,jP8Dj,2015-01-22 03:37:13,2015-01-22 03:37:51,1,[26]
E3,qrBZs,2015-03-01 02:45:11,2015-03-01 02:45:35,5,[]
SE9,qUGBo,2015-01-02 02:01:50,2015-01-02 02:02:15,2,[28]
SE5,moWjD,2014-12-18 06:30:22,2014-12-18 06:30:50,3,[]
SE9,XE5oE,2015-01-02 02:05:06,2015-01-02 02:05:23,5,[]
SE8,xLTq2,2014-12-24 22:57:03,2014-12-24 22:57:12,5,[]
E2,9jcD1,2014-12-26 01:35:47,2014-12-26 01:35:56,5,[]
SE8,cV2Wj,2014-12-24 22:30:44,2014-12-24 22:31:20,1,"[25, 26, 27, 28]"
SE7,D8g0X,2015-01-02 03:06:30,2015-01-02 03:06:50,4,[]
NE1,Ha0lR,2014-12-25 03:54:39,2014-12-25 03:55:41,2,"[7, 19, 27, 28]"
SE5,dH82r,2014-12-18 06:20:50,2014-12-18 06:21:03,4,[]
SE1,s5oBc,2014-12-19 10:35:29,2014-12-19 10:36:14,2,"[21, 22, 23]"
SE3,2flFc,2015-01-13 21:25:52,2015-01-13 21:26:15,4,[]
E3,TCinA,2015-03-01 02:52:42,2015-03-01 02:53:01,3,[]
NE2,ZLfld,2015-01-16 12:12:33,2015-01-16 12:13:03,1,"[14, 15, 16]"
SE6,oTqSm,2015-01-22 07:25:19,2015-01-22 07:25:32,3,[]
SE7,XrWem,2015-01-02 02:40:25,2015-01-02 02:40:36,5,[]
SE6,hNGiv,2015-01-22 03:44:56,2015-01-22 03:45:16,2,[28]
NE1,hHWL3,2014-12-25 05:05:51,2014-12-25 05:06:13,1,"[19, 20, 21, 22, 23, 24, 25, 26, 27, 29]"
E2,rHHFS,2014-12-26 01:39:05,2014-12-26 01:39:12,4,[]
E3,4nC7q,2015-02-28 15:14:44,2015-02-28 15:15:09,5,[]
NE2,oTqSm,2015-01-16 12:00:50,2015-01-16 12:01:18,5,[]
SE9,mHtKQ,2015-01-02 02:24:03,2015-01-02 02:24:28,1,"[3, 4]"
SE6,7kFNo,2015-01-22 07:24:21,2015-01-22 07:24:33,3,[]
SE4,WA29W,2014-12-19 03:25:12,2014-12-19 03:25:28,1,"[18, 19, 20]"
SE8,jjav2,2014-12-24 22:40:39,2014-12-24 22:40:59,5,[]
NE1,nrNsl,2014-12-25 04:34:13,2014-12-25 04:34:44,2,"[9, 10, 11, 12, 13, 14, 15]"
SE4,merhN,2014-12-19 03:22:27,2014-12-19 03:22:43,1,"[17, 18]"
SE1,7kFNo,2014-12-18 15:51:07,2014-12-18 15:51:26,4,[]
NE1,XBCNz,2014-12-25 03:52:56,2014-12-25 03:53:54,2,"[10, 11, 12, 16, 17, 18, 30]"
SE7,kGbCK,2015-01-02 03:17:25,2015-01-02 03:17:39,5,[]
SE2,prSsi,2014-12-11 02:05:41,2014-12-11 02:05:50,1,"[23, 24]"
SE2,roAbh,2014-12-11 02:00:10,2014-12-11 02:00:24,1,"[22, 23]"
E4,jjav2,2014-12-26 20:42:21,2014-12-26 20:42:32,4,[]
SE9,roAbh,2015-01-02 02:15:00,2015-01-02 02:15:17,5,[]
NE2,88XpX,2015-01-16 12:33:19,2015-01-16 12:33:41,1,[18]
E2,jCdZF,2014-12-26 01:25:35,2014-12-26 01:25:49,1,"[21, 22]"
E4,5DsLp,2014-12-26 20:37:34,2014-12-26 20:37:49,1,"[17, 18, 19, 20, 21, 22, 23]"
E5,Y9t3t,2015-01-05 01:05:46,2015-01-05 01:06:08,1,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 27]"
SE3,wlbEr,2014-12-26 11:01:16,2014-12-26 11:02:05,4,[]
NE4,30gEV,2014-12-24 12:45:45,2014-12-24 12:46:30,4,[]
E4,twrJM,2014-12-26 20:13:12,2014-12-26 20:13:36,2,"[8, 9, 10]"
NE2,zvXPn,2015-01-16 12:16:49,2015-01-16 12:17:31,1,"[2, 3, 4, 5, 6, 26]"
E1,twrJM,2015-02-17 08:24:42,2015-02-17 08:25:21,4,[]
SE8,dH82r,2014-12-24 22:50:51,2014-12-24 22:51:01,4,[]
SE7,86MgL,2015-01-02 03:04:20,2015-01-02 03:05:20,4,[]
E5,K7z8B,2014-12-31 02:09:26,2014-12-31 02:09:53,2,"[2, 3, 4, 26]"
SE6,mHtKQ,2015-01-22 03:45:18,2015-01-22 03:45:48,2,[3]
SE3,otedB,2014-12-27 05:35:26,2014-12-27 05:35:42,5,[]
NE4,1Y2UO,2014-12-24 12:58:36,2014-12-24 12:58:43,4,[]
SE4,roAbh,2014-12-19 03:37:26,2014-12-19 03:37:41,1,"[22, 23]"
E4,roAbh,2014-12-26 20:42:48,2014-12-26 20:43:18,2,"[17, 18, 19, 20, 21]"
NE4,kmb7q,2014-12-24 12:51:11,2014-12-24 12:51:21,4,[]
NE4,OXAWb,2014-12-24 13:03:22,2014-12-24 13:03:35,4,[]
NE4,K7z8B,2014-12-24 12:49:43,2014-12-24 12:49:54,4,[]
SE8,D8g0X,2014-12-24 22:49:12,2014-12-24 22:49:24,4,[]
E2,m0iNC,2014-12-19 01:56:02,2014-12-19 01:56:16,1,"[25, 26]"
SE4,s5Vk6,2014-12-19 03:34:38,2014-12-19 03:34:53,4,[]
SE5,merhN,2014-12-18 05:23:01,2014-12-18 05:23:32,2,"[16, 17, 18]"
SE4,VejQD,2014-12-19 03:35:17,2014-12-19 03:35:52,1,"[13, 16, 21, 22, 25, 26, 27, 28]"
E5,pVzBY,2015-01-01 07:42:04,2015-01-01 07:42:27,1,"[11, 12, 13]"
SE5,PRcaf,2014-12-18 07:00:37,2014-12-18 07:00:59,4,[]
NE4,Hhxt0,2014-12-24 12:53:05,2014-12-24 12:53:13,4,[]
SE6,cV2Wj,2015-01-22 03:39:25,2015-01-22 03:39:51,3,[]
SE6,dS6ka,2015-01-22 07:21:11,2015-01-22 07:21:27,3,[]
SE6,pqMDD,2015-01-22 03:41:08,2015-01-22 03:41:39,2,[15]
NE3,86MgL,2015-01-26 19:15:19,2015-01-26 19:15:29,3,[]
SE9,7kFNo,2014-12-25 09:46:48,2014-12-25 09:47:08,2,[22]
E1,PgveS,2015-02-21 00:57:32,2015-02-21 00:57:58,2,"[27, 28]"
SE6,xAt1k,2015-01-22 07:16:19,2015-01-22 07:16:43,4,[]
E1,dIbfh,2015-02-17 08:21:21,2015-02-17 08:22:11,1,"[2, 3, 4]"
NE2,Z2nOq,2015-01-16 12:00:13,2015-01-16 12:00:49,1,[28]
E1,otedB,2015-02-20 06:20:13,2015-02-20 06:20:34,4,[]
NE4,gKPb4,2014-12-24 12:54:42,2014-12-24 12:54:49,4,[]
E1,m0iNC,2015-02-19 07:39:28,2015-02-19 07:40:17,2,"[25, 26]"
E4,xLTq2,2014-12-26 20:33:54,2014-12-26 20:34:30,2,"[5, 13, 14, 15, 16, 17, 18]"
NE4,IZ6Jo,2014-12-24 12:57:17,2014-12-24 12:57:24,4,[]
SE4,AHATe,2014-12-19 03:08:09,2014-12-19 03:08:23,1,"[4, 5, 7, 8, 9, 10]"
E2,hNGiv,2014-12-26 01:35:23,2014-12-26 01:35:46,1,"[28, 29, 30]"
E2,fXA7k,2014-12-26 01:39:42,2014-12-26 01:40:03,1,"[18, 19, 20, 21, 22, 23, 28]"
NE1,m7MAu,2014-12-25 05:16:49,2014-12-25 05:17:19,1,"[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]"
SE4,nrNsl,2014-12-19 03:18:13,2014-12-19 03:18:28,5,[]
SE4,30gEV,2014-12-19 03:03:58,2014-12-19 03:04:17,5,[]
E2,zvXPn,2014-12-26 01:34:04,2014-12-26 01:34:12,5,[]
SE4,moWjD,2014-12-19 03:28:27,2014-12-19 03:28:46,1,"[27, 28]"
SE7,oTqSm,2015-01-02 02:48:22,2015-01-02 02:48:51,4,[8]
SE2,ZGlDS,2014-12-11 01:57:30,2014-12-11 01:57:41,1,"[24, 25, 26]"
NE2,m0iNC,2015-01-16 12:23:54,2015-01-16 12:24:15,2,"[15, 16, 17]"
NE3,ijJt6,2015-01-26 18:15:00,2015-01-26 18:15:15,3,[]
SE7,prSsi,2015-01-02 03:18:36,2015-01-02 03:18:47,5,[]
E5,9jcD1,2014-12-31 02:07:14,2014-12-31 02:07:30,2,[22]
E5,9p5qj,2014-12-31 02:11:58,2014-12-31 07:37:58,2,"[22, 23, 24]"
SE9,86MgL,2015-01-02 02:22:38,2015-01-02 02:22:52,2,[24]
SE2,2oJdf,2014-12-11 02:04:00,2014-12-11 02:04:12,4,[]
E1,AHATe,2015-02-19 09:01:10,2015-02-19 09:01:48,1,"[28, 29, 30]"
NE4,rHHFS,2014-12-24 12:53:47,2014-12-24 12:54:04,3,[]
SE2,xLTq2,2014-12-11 01:53:19,2014-12-11 01:53:37,2,"[13, 14, 15, 16, 17, 18]"
E1,b4ejO,2015-02-20 12:49:08,2015-02-20 12:49:25,2,"[25, 26]"
SE5,s5oBc,2014-12-18 05:20:00,2014-12-18 05:20:39,2,"[8, 12, 21, 22]"
SE6,b4ejO,2015-01-22 07:14:21,2015-01-22 07:14:50,3,[]
E4,9nSEk,2014-12-26 20:40:54,2014-12-26 20:41:16,3,[]
NE4,Z2nOq,2014-12-24 13:03:36,2014-12-24 13:03:45,4,[]
SE5,b4ejO,2014-12-18 07:03:14,2014-12-18 07:03:26,3,[]
NE3,PXXCT,2015-01-26 19:02:42,2015-01-26 19:02:57,3,[]
NE1,FZkFk,2014-12-25 04:48:03,2014-12-25 04:48:32,1,"[10, 14, 15, 16, 17, 18, 19, 20, 21, 25]"
NE1,cV2Wj,2014-12-25 04:13:53,2014-12-25 04:14:18,5,[]
E5,1wlhA,2014-12-31 07:46:40,2014-12-31 07:47:06,3,[]
NE2,ZGlDS,2015-01-16 12:26:44,2015-01-16 12:27:22,2,"[2, 3, 4]"
NE1,xAt1k,2014-12-25 05:17:20,2014-12-25 05:17:33,5,[]
NE4,WjN7e,2014-12-24 12:52:51,2014-12-24 12:53:04,4,[]
NE4,9tNo6,2014-12-24 13:05:31,2014-12-24 13:05:45,4,[]
SE4,sZs9e,2014-12-19 03:11:46,2014-12-19 03:12:38,2,"[11, 12, 13]"
SE6,fXA7k,2015-01-22 03:43:49,2015-01-22 03:44:03,3,[]
NE1,OXAWb,2014-12-25 04:46:18,2014-12-25 04:46:49,1,"[1, 2, 3, 4, 5, 6, 7, 8, 16, 17, 18, 19, 20, 21, 31]"
E1,WjN7e,2015-02-19 08:57:31,2015-02-19 09:00:15,5,[]
SE2,aDzn0,2014-12-11 01:39:10,2014-12-11 01:39:31,4,[]
E1,OXAWb,2015-02-17 08:14:31,2015-02-17 08:15:37,4,[]
SE2,nrNsl,2014-12-11 01:59:13,2014-12-11 01:59:45,5,[]
E4,mcKN3,2014-12-26 20:39:36,2014-12-26 20:39:50,4,[]
NE3,XvXUW,2015-01-26 19:13:03,2015-01-26 19:13:17,3,[]
NE1,30gEV,2014-12-25 04:33:06,2014-12-25 04:33:54,2,"[9, 10, 22, 27]"
NE3,aDzn0,2015-01-26 19:12:51,2015-01-26 19:13:02,3,[]
SE6,VejQD,2015-01-22 03:53:03,2015-01-22 03:53:44,1,"[9, 10]"
E2,Y9t3t,2014-12-19 01:53:19,2014-12-19 01:53:34,4,[]
SE6,gcKcy,2015-01-22 07:19:13,2015-01-22 07:19:28,3,[]
NE3,rHHFS,2015-01-26 19:05:54,2015-01-26 19:06:08,3,[]
NE4,otedB,2014-12-24 13:04:42,2014-12-24 13:04:52,4,[]
SE2,bjMXa,2014-12-11 01:45:00,2014-12-11 01:45:12,4,[]
NE1,PRcaf,2014-12-25 05:15:34,2014-12-25 05:16:07,2,"[17, 18, 19, 20, 21, 22]"
SE2,OXAWb,2014-12-11 01:43:22,2014-12-11 01:44:10,5,[]
SE1,1Y2UO,2014-12-19 12:38:54,2014-12-19 12:39:08,3,[]
SE9,dH82r,2015-01-02 02:08:10,2015-01-02 02:08:20,5,[]
SE1,pVzBY,2014-12-18 15:43:23,2014-12-18 15:44:04,2,"[11, 12, 13]"
SE2,XvXUW,2014-12-11 01:47:21,2014-12-11 01:47:35,5,[]
SE6,K7z8B,2015-01-22 07:21:28,2015-01-22 07:21:45,2,[26]
E3,b4ejO,2015-03-01 05:22:08,2015-03-01 05:22:47,4,[]
SE2,2flFc,2014-12-11 01:50:11,2014-12-11 01:50:19,5,[]
E3,s5oBc,2015-03-01 03:02:52,2015-03-01 03:03:07,5,[]
SE2,kGbCK,2014-12-11 01:57:42,2014-12-11 01:57:54,2,"[7, 8, 9]"
NE3,7kFNo,2015-01-26 18:13:48,2015-01-26 18:14:34,4,[]
SE2,5CeFg,2014-12-11 01:39:58,2014-12-11 01:40:19,3,[]
E4,ZGlDS,2014-12-26 20:30:53,2014-12-26 20:31:12,1,"[24, 25, 26]"
SE1,rHHFS,2014-12-19 11:34:01,2014-12-19 11:34:21,3,[]
E5,I9QTc,2014-12-31 07:39:22,2014-12-31 07:39:36,1,"[1, 3, 4, 5, 6, 27]"
NE2,rHHFS,2015-01-16 11:56:05,2015-01-16 11:56:26,3,[]
SE9,ZGlDS,2015-01-02 02:23:22,2015-01-02 02:23:34,5,[]
SE3,4nC7q,2014-12-25 11:07:05,2014-12-25 11:07:23,4,[]
SE8,PRcaf,2014-12-24 22:44:42,2014-12-24 22:44:57,4,[]
SE3,kGbCK,2014-12-26 10:27:52,2014-12-26 10:28:06,5,[]
NE1,sZs9e,2014-12-25 04:39:16,2014-12-25 04:39:47,2,"[14, 15, 16, 19, 20]"
SE6,zvXPn,2015-01-22 03:44:04,2015-01-22 03:44:16,3,[]
SE1,OXAWb,2014-12-18 15:51:26,2014-12-18 15:52:26,2,"[6, 16, 17, 18, 19, 20, 21]"
NE3,kGbCK,2015-01-26 18:03:16,2015-01-26 18:03:37,4,[]
E5,IZ6Jo,2015-01-01 00:36:51,2015-01-01 00:37:15,1,"[25, 26]"
E2,nA6kb,2014-12-26 01:28:17,2014-12-26 01:28:29,5,[]
SE9,rHHFS,2014-12-25 09:43:02,2014-12-25 09:43:22,2,"[8, 9, 10]"
NE2,Hhxt0,2014-12-24 09:00:46,2014-12-24 09:01:32,1,"[3, 26, 27, 28, 29]"
SE3,dM5ae,2014-12-26 10:12:30,2014-12-26 10:13:09,2,"[7, 8, 9, 10, 11, 12, 13, 24, 25]"
SE1,X0hrt,2014-12-19 13:24:58,2014-12-19 13:25:19,2,"[8, 16, 17, 18]"
SE2,hNGiv,2014-12-11 01:52:15,2014-12-11 01:53:19,1,"[28, 29, 30]"
SE7,tOfjr,2015-01-02 02:09:47,2015-01-02 02:10:47,2,"[16, 17]"
NE3,jCdZF,2015-01-26 18:03:37,2015-01-26 18:03:51,3,[]
NE2,mcKN3,2015-01-16 12:03:56,2015-01-16 12:04:10,4,[]
E4,dM5ae,2014-12-26 20:13:37,2014-12-26 20:14:13,2,"[13, 20, 21, 22]"
NE3,pVzBY,2015-01-26 18:00:48,2015-01-26 18:01:06,3,[]
SE8,5CeFg,2014-12-18 19:29:46,2014-12-18 19:30:35,1,"[7, 8]"
SE8,X0hrt,2014-12-24 22:40:22,2014-12-24 22:40:38,4,[]
E5,WPHOw,2015-01-01 09:07:20,2015-01-01 09:07:39,1,"[26, 27]"
SE7,9nSEk,2015-01-02 02:43:54,2015-01-02 02:44:19,1,"[3, 4]"
NE3,1Y2UO,2015-01-26 19:09:55,2015-01-26 19:10:08,3,[]
SE7,AHATe,2015-01-02 03:20:35,2015-01-02 03:21:10,4,[]
SE3,pKl8D,2014-12-26 04:02:13,2014-12-26 04:02:31,4,[]
NE4,jFWoh,2014-12-24 13:05:21,2014-12-24 13:05:30,4,[]
NE1,5CeFg,2014-12-25 04:51:51,2014-12-25 04:52:24,1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 30]"
E4,mZ5zR,2014-12-26 20:18:35,2014-12-26 20:18:52,3,[]
SE1,sZs9e,2014-12-18 15:47:16,2014-12-18 15:47:48,2,"[11, 12, 13]"
SE7,twrJM,2015-01-02 02:51:55,2015-01-02 02:52:14,5,[]
SE8,tOfjr,2014-12-24 22:29:57,2014-12-24 22:30:43,2,[15]
SE1,mcKN3,2014-12-19 00:04:49,2014-12-19 02:48:22,4,[]
SE1,dS6ka,2014-12-19 11:22:52,2014-12-19 11:23:08,4,[]
SE7,LeOzW,2015-01-02 03:18:07,2015-01-02 03:18:35,2,"[9, 10, 11, 12, 13]"
SE2,Hhxt0,2014-12-11 01:43:01,2014-12-11 01:43:21,2,"[23, 24]"
E3,twrJM,2015-03-01 05:16:23,2015-03-01 05:16:38,5,[]
E5,WA29W,2014-12-31 00:18:32,2014-12-31 00:19:49,1,"[9, 18, 19, 20]"
NE3,b4ejO,2015-01-26 18:05:18,2015-01-26 18:05:28,3,[]
SE5,dIbfh,2014-12-18 06:29:32,2014-12-18 06:30:06,2,"[4, 5, 6, 8]"
NE2,mZ5zR,2015-01-16 12:35:01,2015-01-16 12:35:20,1,[22]
NE3,I9QTc,2015-01-26 18:15:36,2015-01-26 18:15:51,3,[]
E4,cV2Wj,2014-12-26 20:26:45,2014-12-26 20:27:22,2,"[25, 26, 27, 28]"
SE3,D8g0X,2015-01-13 21:21:39,2015-01-13 21:22:04,4,[]
E1,1wlhA,2015-02-17 08:17:01,2015-02-17 08:17:31,4,[]
NE3,dS6ka,2015-01-26 18:04:19,2015-01-26 18:04:33,3,[]
NE2,XBCNz,2015-01-16 12:31:11,2015-01-16 12:31:35,2,"[26, 27, 28]"
NE3,AHATe,2015-01-26 18:05:29,2015-01-26 18:05:43,3,[]
NE1,TCinA,2014-12-25 05:18:07,2014-12-25 05:18:34,2,"[2, 3, 8, 9, 10, 11, 12, 13, 14]"
SE2,kmb7q,2014-12-11 01:49:11,2014-12-11 01:49:27,5,[]
E3,XrWem,2015-03-01 05:17:03,2015-03-01 05:17:35,1,"[18, 19, 20]"
NE3,D8g0X,2015-01-26 18:08:48,2015-01-26 18:09:07,4,[]
E2,X0hrt,2014-12-19 01:54:17,2014-12-19 01:54:45,1,"[16, 17, 18]"
E1,bjMXa,2015-02-17 08:20:07,2015-02-17 08:20:42,1,"[17, 18]"
E1,30gEV,2015-02-20 12:41:40,2015-02-20 12:42:19,5,[]
NE2,30gEV,2015-01-16 11:52:05,2015-01-16 11:53:10,1,[]
SE2,9p5qj,2014-12-11 01:57:55,2014-12-11 01:58:02,4,[]
SE2,s4CVl,2014-12-11 02:04:23,2014-12-11 02:05:01,4,[]
E3,xLTq2,2015-03-01 02:58:51,2015-03-01 02:59:13,5,[]
NE1,pKl8D,2014-12-25 05:03:10,2014-12-25 05:03:58,2,"[8, 9, 10, 11, 12]"
SE3,bjMXa,2014-12-26 04:03:09,2014-12-26 04:03:44,2,"[16, 17, 18]"
SE4,9jcD1,2014-12-19 03:33:37,2014-12-19 03:33:54,4,[]
E2,30gEV,2014-12-19 01:51:42,2014-12-19 01:52:11,2,"[1, 2, 3, 4, 5, 6, 7, 8, 28]"
NE3,roAbh,2015-01-26 18:12:14,2015-01-26 18:12:37,4,[]
NE3,gKPb4,2015-01-26 19:05:42,2015-01-26 19:05:54,3,[]
NE3,nrNsl,2015-01-26 19:10:52,2015-01-26 19:11:14,2,"[12, 13, 14, 15]"
NE3,hNGiv,2015-01-26 19:06:09,2015-01-26 19:09:55,3,[]
E3,IZ6Jo,2015-03-01 03:07:54,2015-03-01 03:08:13,1,"[24, 25, 26]"
SE2,jCdZF,2014-12-11 01:41:05,2014-12-11 01:41:21,1,"[21, 22]"
E3,9jcD1,2015-03-01 05:21:26,2015-03-01 05:22:07,5,[]
SE2,PgveS,2014-12-11 01:58:03,2014-12-11 01:58:14,1,"[27, 28]"
E2,tOfjr,2014-12-26 01:30:02,2014-12-26 01:30:09,5,[]
